customer_id,orders,tenure_days,recency_days,monetary_sum,monetary_median,monetary_max,avg_quantity,max_quantity,avg_price,dow_1_rate,dow_2_rate,dow_3_rate,dow_4_rate,dow_5_rate,dow_6_rate,unique_categories,unique_products,top_category_share,sent_pos,sent_neg,sent_neu,neg_rate,recent_neg_flag,feedback_count,feedback_rate,age_latest,high_ticket_rate,churn,aov,orders_per_30d,monetary_per_30d,gender_Male,region_North,region_South,region_West,top_category_Furniture,top_category_Office Supplies,last_sentiment_Neutral,last_sentiment_Positive
CUST00378,4,663,549,197050.0,36000.0,125000.0,3.75,5.0,10012.5,0.0,0.0,0.25,0.25,0.25,0.0,2,4,0.75,2,1,1,0.25,0,4,1.0,33,0.0,0,49262.5,0.18099547511312217,8916.28959276018,0,1,0,0,0,0,1,0
CUST00379,6,1175,144,985200.0,217500.0,280000.0,3.6666666666666665,5.0,45841.666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,3,0.8333333333333334,4,2,0,0.3333333333333333,0,6,1.0,33,0.6666666666666666,0,164200.0,0.15319148936170213,25154.04255319149,0,0,0,0,0,0,0,1
CUST00380,5,827,252,235100.0,15000.0,180000.0,2.2,4.0,15220.0,0.4,0.0,0.0,0.0,0.2,0.2,3,4,0.4,4,1,0,0.2,0,5,1.0,45,0.0,0,47020.0,0.18137847642079807,8528.415961305926,1,0,0,1,0,0,0,1
CUST00381,1,0,719,15000.0,15000.0,15000.0,5.0,5.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,35,0.0,0,15000.0,30.0,450000.0,0,1,0,0,0,0,0,1
CUST00382,3,1129,264,90250.0,200.0,90000.0,1.6666666666666667,2.0,15050.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,3,0,0,0.0,0,3,1.0,49,0.0,0,30083.333333333332,0.07971656333038087,2398.1399468556247,1,0,1,0,0,1,0,1
CUST00383,6,1398,40,462450.0,26000.0,350000.0,3.5,5.0,17025.0,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,3,5,0.5,5,1,0,0.16666666666666666,1,6,1.0,44,0.16666666666666666,0,77075.0,0.12875536480686695,9923.81974248927,0,0,1,0,1,0,0,0
CUST00384,6,854,176,413400.0,30000.0,210000.0,2.8333333333333335,4.0,23850.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.5,0.0,3,5,0.5,4,1,1,0.16666666666666666,0,6,1.0,57,0.16666666666666666,0,68900.0,0.2107728337236534,14522.24824355972,1,0,1,0,0,0,0,1
CUST00385,2,932,151,82000.0,41000.0,50000.0,3.0,4.0,16500.0,0.5,0.5,0.0,0.0,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,36,0.0,1,41000.0,0.06437768240343347,2639.4849785407728,1,0,0,1,0,0,0,1
CUST00387,6,397,122,166250.0,19500.0,90000.0,2.6666666666666665,5.0,16175.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.0,2,5,0.8333333333333334,4,2,0,0.3333333333333333,0,6,1.0,18,0.0,0,27708.333333333332,0.45340050377833757,12562.972292191436,0,0,0,0,0,0,0,1
CUST00388,4,1129,292,530000.0,117000.0,280000.0,2.75,4.0,40000.0,0.25,0.0,0.0,0.25,0.0,0.25,2,3,0.5,4,0,0,0.0,0,4,1.0,64,0.5,0,132500.0,0.10628875110717449,14083.25952170062,0,0,0,1,0,0,0,1
CUST00389,4,1028,386,114250.0,12075.0,90000.0,2.25,3.0,13287.5,0.25,0.0,0.0,0.0,0.25,0.5,3,4,0.5,2,0,2,0.0,0,4,1.0,47,0.0,0,28562.5,0.11673151750972763,3334.1439688715955,1,0,1,0,0,1,0,1
CUST00390,4,1120,64,135500.0,30000.0,75000.0,3.25,5.0,12275.0,0.0,0.0,0.0,0.0,0.5,0.25,3,3,0.5,1,2,1,0.5,0,4,1.0,25,0.0,0,33875.0,0.10714285714285714,3629.4642857142853,1,1,0,0,1,0,0,1
CUST00391,2,300,691,176000.0,88000.0,140000.0,2.5,3.0,41000.0,0.5,0.5,0.0,0.0,0.0,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,60,0.0,1,88000.0,0.2,17600.0,0,0,0,1,0,0,0,1
CUST00392,4,708,354,427000.0,92500.0,210000.0,4.25,5.0,28750.0,0.75,0.25,0.0,0.0,0.0,0.0,2,4,0.5,3,1,0,0.25,0,4,1.0,48,0.25,0,106750.0,0.1694915254237288,18093.22033898305,1,0,0,0,0,0,0,1
CUST00393,7,695,515,268500.0,24000.0,140000.0,2.2857142857142856,3.0,18600.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,3,6,0.5714285714285714,4,3,0,0.42857142857142855,0,7,1.0,54,0.0,0,38357.142857142855,0.302158273381295,11589.928057553956,1,0,0,0,0,0,0,0
CUST00394,3,249,7,72000.0,24000.0,45000.0,1.3333333333333333,2.0,20000.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1,3,1.0,3,0,0,0.0,0,3,1.0,58,0.0,1,24000.0,0.36144578313253006,8674.698795180722,0,1,0,0,0,0,0,1
CUST00395,2,32,1059,33000.0,16500.0,30000.0,1.5,2.0,9000.0,0.0,0.0,0.0,0.5,0.0,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,38,0.0,0,16500.0,1.875,30937.5,0,0,1,0,0,0,0,1
CUST00396,5,792,488,437000.0,24000.0,210000.0,3.2,5.0,26800.0,0.2,0.2,0.0,0.2,0.2,0.0,2,4,0.6,4,1,0,0.2,0,5,1.0,45,0.2,1,87400.0,0.1893939393939394,16553.030303030304,0,0,0,0,0,0,0,1
CUST00397,4,1287,134,90350.0,7600.0,75000.0,3.75,5.0,7025.0,0.0,0.0,0.25,0.25,0.25,0.25,2,3,0.5,2,2,0,0.5,0,4,1.0,24,0.0,0,22587.5,0.09324009324009325,2106.060606060606,0,1,0,0,0,0,0,1
CUST00398,3,758,105,183000.0,36000.0,135000.0,2.3333333333333335,3.0,23000.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,2,3,0.6666666666666666,1,2,0,0.6666666666666666,0,3,1.0,21,0.0,0,61000.0,0.1187335092348285,7242.744063324539,1,0,0,0,0,0,0,0
CUST00399,5,1040,18,131500.0,25000.0,70000.0,3.0,5.0,21420.0,0.0,0.4,0.0,0.0,0.4,0.0,3,4,0.4,2,3,0,0.6,1,5,1.0,38,0.0,0,26300.0,0.14423076923076925,3793.269230769231,1,0,1,0,0,0,0,0
CUST00400,4,731,193,141250.0,8100.0,125000.0,2.5,5.0,8287.5,0.0,0.5,0.0,0.25,0.0,0.25,3,4,0.5,1,3,0,0.75,0,4,1.0,41,0.0,0,35312.5,0.16415868673050615,5796.853625170998,0,0,0,0,0,1,0,1
CUST00401,3,1191,210,398400.0,48000.0,350000.0,4.333333333333333,5.0,27366.666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,3,0.3333333333333333,2,1,0,0.3333333333333333,0,3,1.0,30,0.3333333333333333,1,132800.0,0.07556675062972291,10035.264483627203,0,1,0,0,0,0,0,1
CUST00402,4,815,599,555000.0,86500.0,350000.0,4.5,5.0,28750.0,0.25,0.5,0.0,0.0,0.0,0.25,2,4,0.75,2,2,0,0.5,0,4,1.0,37,0.25,1,138750.0,0.14723926380368096,20429.447852760735,0,0,0,1,0,0,0,1
CUST00403,5,826,238,696000.0,135000.0,350000.0,3.0,5.0,37600.0,0.4,0.0,0.0,0.0,0.0,0.6,1,4,1.0,5,0,0,0.0,0,5,1.0,61,0.2,1,139200.0,0.18159806295399514,25278.450363196123,0,0,1,0,0,0,0,1
CUST00404,4,639,374,200400.0,30000.0,140000.0,3.5,4.0,21275.0,0.5,0.0,0.25,0.25,0.0,0.0,3,4,0.5,4,0,0,0.0,0,4,1.0,39,0.0,0,50100.0,0.18779342723004694,9408.450704225352,0,0,0,0,0,0,0,1
CUST00405,7,1264,135,327850.0,36000.0,180000.0,3.4285714285714284,5.0,13464.285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,3,6,0.42857142857142855,4,3,0,0.42857142857142855,0,7,1.0,48,0.0,0,46835.71428571428,0.1661392405063291,7781.25,0,0,1,0,0,0,0,1
CUST00406,1,0,1273,60000.0,60000.0,60000.0,4.0,4.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,1,0,1.0,0,1,1.0,39,0.0,0,60000.0,30.0,1800000.0,1,0,1,0,0,0,0,0
CUST00407,2,164,842,398000.0,199000.0,350000.0,4.5,5.0,41000.0,0.5,0.0,0.0,0.5,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,37,0.5,0,199000.0,0.36585365853658536,72804.87804878049,0,0,0,1,0,0,0,1
CUST00408,3,1000,392,400000.0,75000.0,280000.0,3.3333333333333335,4.0,36666.666666666664,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1,3,1.0,2,1,0,0.3333333333333333,0,3,1.0,20,0.3333333333333333,0,133333.33333333334,0.09,12000.0,0,0,0,1,0,0,0,1
CUST00409,6,1179,66,442050.0,72500.0,210000.0,2.3333333333333335,5.0,32008.333333333332,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2,5,0.8333333333333334,4,2,0,0.3333333333333333,1,6,1.0,40,0.16666666666666666,1,73675.0,0.15267175572519084,11248.091603053435,0,0,0,1,0,0,0,0
CUST00410,2,154,583,165000.0,82500.0,125000.0,5.0,5.0,16500.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,49,0.0,0,82500.0,0.3896103896103896,32142.85714285714,1,0,0,1,0,0,0,1
CUST00411,5,1145,132,338100.0,90000.0,140000.0,2.0,4.0,29620.0,0.2,0.0,0.4,0.0,0.0,0.0,3,5,0.6,2,2,1,0.4,0,5,1.0,20,0.0,0,67620.0,0.13100436681222707,8858.515283842795,0,0,1,0,0,0,1,0
CUST00412,2,488,407,78000.0,39000.0,75000.0,2.0,3.0,14000.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,60,0.0,0,39000.0,0.12295081967213116,4795.081967213115,1,0,1,0,0,0,0,1
CUST00413,1,0,888,45000.0,45000.0,45000.0,3.0,3.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,38,0.0,1,45000.0,30.0,1350000.0,1,1,0,0,0,0,0,1
CUST00414,9,835,591,910000.0,70000.0,280000.0,2.6666666666666665,5.0,38666.666666666664,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,2,6,0.8888888888888888,4,2,3,0.2222222222222222,0,9,1.0,35,0.2222222222222222,0,101111.11111111111,0.32335329341317365,32694.610778443115,1,1,0,0,0,0,0,1
CUST00415,4,1220,52,84000.0,10500.0,60000.0,2.5,5.0,7500.0,0.25,0.0,0.5,0.0,0.25,0.0,2,2,0.5,3,0,1,0.0,0,4,1.0,55,0.0,0,21000.0,0.09836065573770493,2065.5737704918033,1,0,0,1,0,0,1,0
CUST00416,3,95,1331,350800.0,500.0,350000.0,4.333333333333333,5.0,23400.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,2,2,0.6666666666666666,0,2,1,0.6666666666666666,0,3,1.0,44,0.3333333333333333,0,116933.33333333333,0.9473684210526316,110778.94736842105,1,0,0,1,0,1,0,0
CUST00417,4,511,631,85500.0,12700.0,60000.0,3.0,5.0,9287.5,0.0,0.25,0.0,0.0,0.75,0.0,2,4,0.5,0,3,1,0.75,0,4,1.0,32,0.0,0,21375.0,0.23483365949119372,5019.569471624266,0,0,0,1,0,0,0,0
CUST00418,1,0,314,3000.0,3000.0,3000.0,1.0,1.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,34,0.0,0,3000.0,30.0,90000.0,0,1,0,0,0,0,0,1
CUST00419,8,1153,282,419000.0,46500.0,140000.0,3.0,5.0,18875.0,0.125,0.0,0.125,0.25,0.125,0.25,2,6,0.75,6,0,2,0.0,0,8,1.0,24,0.0,0,52375.0,0.20815264527320038,10901.99479618387,1,0,1,0,0,0,0,1
CUST00420,8,1035,412,571200.0,60000.0,180000.0,3.25,5.0,25512.5,0.125,0.125,0.0,0.25,0.25,0.0,3,6,0.625,4,4,0,0.5,0,8,1.0,26,0.0,0,71400.0,0.2318840579710145,16556.521739130436,1,1,0,0,0,0,0,1
CUST00421,6,1087,161,445150.0,46500.0,280000.0,3.3333333333333335,5.0,20175.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,3,5,0.5,3,2,1,0.3333333333333333,0,6,1.0,35,0.16666666666666666,0,74191.66666666667,0.1655933762649494,12285.648574057037,0,0,0,0,0,0,0,1
CUST00422,3,989,89,301000.0,70000.0,225000.0,2.6666666666666665,5.0,39333.333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1,3,1.0,2,1,0,0.3333333333333333,1,3,1.0,28,0.3333333333333333,1,100333.33333333333,0.09100101112234579,9130.434782608696,1,0,0,0,0,0,0,0
CUST00423,2,578,831,8400.0,4200.0,8000.0,2.5,4.0,4050.0,0.5,0.0,0.0,0.5,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,54,0.0,0,4200.0,0.10380622837370243,435.9861591695502,0,0,1,0,1,0,0,1
CUST00424,3,1036,120,32300.0,200.0,32000.0,2.3333333333333335,4.0,2733.3333333333335,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,2,2,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,43,0.0,0,10766.666666666666,0.08687258687258688,935.3281853281853,0,0,0,0,0,1,0,1
CUST00425,4,1155,77,121200.0,25500.0,70000.0,2.5,4.0,21262.5,0.0,0.25,0.0,0.0,0.25,0.5,3,4,0.5,3,1,0,0.25,0,4,1.0,33,0.0,0,30300.0,0.1038961038961039,3148.051948051948,0,0,0,1,0,0,0,1
CUST00426,2,169,1119,15250.0,7625.0,15000.0,3.0,5.0,7525.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2,0.5,2,0,0,0.0,0,2,1.0,41,0.0,1,7625.0,0.35502958579881655,2707.100591715976,1,0,1,0,0,0,0,1
CUST00427,1,0,112,250.0,250.0,250.0,5.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0,1,0,1.0,0,1,1.0,63,0.0,0,250.0,30.0,7500.0,0,0,1,0,0,1,0,0
CUST00428,5,968,217,324000.0,45000.0,210000.0,2.6,4.0,23000.0,0.2,0.0,0.2,0.2,0.2,0.2,1,4,1.0,4,1,0,0.2,0,5,1.0,34,0.2,0,64800.0,0.15495867768595042,10041.322314049587,0,0,0,0,0,0,0,1
CUST00429,3,514,865,111150.0,36000.0,75000.0,3.0,3.0,12350.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,2,3,0.6666666666666666,3,0,0,0.0,0,3,1.0,46,0.0,0,37050.0,0.17509727626459146,6487.354085603113,0,0,0,0,0,0,0,1
CUST00430,3,1100,239,170000.0,24000.0,140000.0,2.3333333333333335,3.0,27000.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,54,0.0,1,56666.666666666664,0.08181818181818182,4636.363636363637,0,1,0,0,0,0,0,1
CUST00431,2,48,963,200000.0,100000.0,125000.0,4.0,5.0,25000.0,0.0,0.5,0.5,0.0,0.0,0.0,1,1,1.0,1,1,0,0.5,0,2,1.0,43,0.0,0,100000.0,1.25,125000.0,1,0,0,1,0,0,0,0
CUST00433,3,264,274,160000.0,48000.0,100000.0,3.0,4.0,16333.333333333334,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,2,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,30,0.0,0,53333.333333333336,0.3409090909090909,18181.81818181818,0,1,0,0,1,0,0,0
CUST00434,3,386,104,405000.0,135000.0,225000.0,3.0,5.0,45000.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1,1,1.0,2,1,0,0.3333333333333333,0,3,1.0,24,0.3333333333333333,0,135000.0,0.23316062176165803,31476.683937823833,0,1,0,0,0,0,0,1
CUST00435,6,1247,13,378000.0,57500.0,135000.0,2.8333333333333335,5.0,21833.333333333332,0.0,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,2,4,0.8333333333333334,4,1,1,0.16666666666666666,0,6,1.0,46,0.0,0,63000.0,0.14434643143544507,9093.82518043304,0,1,0,0,0,0,0,1
CUST00437,4,546,243,171200.0,48000.0,75000.0,3.5,4.0,13012.5,0.5,0.0,0.0,0.0,0.25,0.0,3,4,0.5,3,1,0,0.25,0,4,1.0,42,0.0,0,42800.0,0.21978021978021978,9406.593406593407,0,0,1,0,0,0,0,1
CUST00438,2,813,303,23000.0,11500.0,15000.0,1.0,1.0,11500.0,0.0,0.0,0.5,0.5,0.0,0.0,2,2,0.5,1,1,0,0.5,0,2,1.0,55,0.0,0,11500.0,0.07380073800738007,848.7084870848709,0,1,0,0,0,0,0,0
CUST00439,4,815,346,650.0,175.0,200.0,3.0,4.0,62.5,0.0,0.25,0.25,0.0,0.25,0.0,1,2,1.0,2,2,0,0.5,0,4,1.0,23,0.0,1,162.5,0.14723926380368096,23.926380368098158,0,0,0,1,0,1,0,1
CUST00440,5,1067,63,71150.0,12000.0,36000.0,3.2,5.0,5210.0,0.2,0.0,0.6,0.0,0.0,0.2,3,4,0.6,4,1,0,0.2,0,5,1.0,34,0.0,0,14230.0,0.14058106841611995,2000.4686035613868,1,1,0,0,0,0,0,1
CUST00441,1,0,279,48000.0,48000.0,48000.0,4.0,4.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,19,0.0,1,48000.0,30.0,1440000.0,1,0,0,0,1,0,0,1
CUST00442,4,1292,121,12850.0,350.0,12000.0,4.0,5.0,800.0,0.0,0.0,0.0,0.25,0.25,0.25,2,3,0.75,2,2,0,0.5,0,4,1.0,32,0.0,0,3212.5,0.09287925696594426,298.37461300309593,0,0,1,0,0,1,0,1
CUST00443,3,500,739,232000.0,75000.0,125000.0,4.666666666666667,5.0,16000.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,1,1,1,0.3333333333333333,0,3,1.0,32,0.0,0,77333.33333333333,0.18,13919.999999999998,0,0,1,0,0,0,1,0
CUST00444,2,60,487,76000.0,38000.0,40000.0,4.0,5.0,10000.0,0.0,0.5,0.0,0.0,0.5,0.0,1,2,1.0,1,0,1,0.0,0,2,1.0,40,0.0,0,38000.0,1.0,38000.0,0,0,0,1,1,0,0,1
CUST00445,4,1158,38,143500.0,4150.0,135000.0,2.25,3.0,13300.0,0.0,0.25,0.25,0.25,0.0,0.0,3,3,0.5,2,2,0,0.5,1,4,1.0,22,0.0,1,35875.0,0.10362694300518134,3717.6165803108806,1,0,1,0,0,1,0,0
CUST00446,2,975,242,82000.0,41000.0,70000.0,1.0,1.0,41000.0,0.0,0.5,0.0,0.0,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,46,0.0,0,41000.0,0.06153846153846154,2523.076923076923,0,1,0,0,0,0,0,1
CUST00447,4,591,115,110000.0,24000.0,50000.0,2.25,4.0,13250.0,0.25,0.0,0.5,0.0,0.0,0.0,2,3,0.75,2,1,1,0.25,0,4,1.0,41,0.0,1,27500.0,0.20304568527918782,5583.756345177665,1,1,0,0,1,0,0,1
CUST00448,5,806,404,328150.0,12000.0,210000.0,2.6,4.0,22010.0,0.2,0.2,0.2,0.0,0.0,0.2,3,5,0.6,3,2,0,0.4,0,5,1.0,59,0.2,0,65630.0,0.18610421836228289,12214.019851116625,0,0,0,0,0,0,0,1
CUST00449,2,115,1028,186000.0,93000.0,180000.0,3.0,4.0,24000.0,0.0,0.0,0.0,0.5,0.0,0.0,1,2,1.0,1,1,0,0.5,0,2,1.0,28,0.0,0,93000.0,0.5217391304347826,48521.739130434784,1,0,0,0,0,0,0,1
CUST00450,7,986,400,167650.0,500.0,140000.0,1.7142857142857142,5.0,13892.857142857143,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,2,5,0.5714285714285714,6,0,1,0.0,0,7,1.0,50,0.0,0,23950.0,0.21298174442190668,5100.912778904665,1,1,0,0,0,1,0,1
CUST00451,8,1226,183,151900.0,7500.0,48000.0,3.125,5.0,9275.0,0.125,0.0,0.25,0.125,0.375,0.0,3,5,0.625,5,2,1,0.25,0,8,1.0,46,0.0,0,18987.5,0.19575856443719414,3716.9657422512237,0,0,0,0,0,0,0,1
CUST00452,6,1387,62,443000.0,48000.0,210000.0,3.5,5.0,26500.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,5,0.6666666666666666,5,0,1,0.0,0,6,1.0,24,0.16666666666666666,1,73833.33333333333,0.12977649603460706,9581.831290555156,0,0,0,1,0,0,0,1
CUST00453,5,957,192,208050.0,32000.0,125000.0,2.6,5.0,16210.0,0.0,0.0,0.2,0.4,0.2,0.2,3,5,0.6,2,3,0,0.6,0,5,1.0,42,0.0,0,41610.0,0.15673981191222572,6521.9435736677115,1,1,0,0,0,0,0,0
CUST00454,4,935,179,599200.0,124500.0,350000.0,4.25,5.0,30762.5,0.5,0.25,0.0,0.0,0.25,0.0,3,4,0.5,4,0,0,0.0,0,4,1.0,52,0.5,0,149800.0,0.1283422459893048,19225.66844919786,1,0,0,1,0,0,0,1
CUST00455,1,0,649,225000.0,225000.0,225000.0,5.0,5.0,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,28,1.0,1,225000.0,30.0,6750000.0,1,0,1,0,0,0,0,1
CUST00456,7,1135,286,861650.0,15000.0,350000.0,3.2857142857142856,5.0,32592.85714285714,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,2,5,0.7142857142857143,3,3,1,0.42857142857142855,0,7,1.0,18,0.2857142857142857,0,123092.85714285714,0.18502202643171806,22774.889867841408,0,0,0,0,0,0,0,1
CUST00457,5,1155,87,493000.0,125000.0,210000.0,2.4,5.0,36600.0,0.2,0.2,0.6,0.0,0.0,0.0,1,4,1.0,5,0,0,0.0,0,5,1.0,33,0.2,0,98600.0,0.12987012987012986,12805.194805194806,1,0,0,1,0,0,0,1
CUST00458,3,796,311,297000.0,75000.0,210000.0,2.3333333333333335,3.0,35666.666666666664,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,3,1.0,2,1,0,0.3333333333333333,0,3,1.0,57,0.3333333333333333,0,99000.0,0.11306532663316582,11193.467336683416,1,0,0,1,0,0,0,1
CUST00459,2,678,366,48000.0,24000.0,36000.0,2.0,3.0,12000.0,0.0,0.0,0.0,0.5,0.5,0.0,1,1,1.0,2,0,0,0.0,0,2,1.0,34,0.0,1,24000.0,0.08849557522123894,2123.8938053097345,0,0,1,0,1,0,0,1
CUST00460,1,0,253,12000.0,12000.0,12000.0,1.0,1.0,12000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,53,0.0,0,12000.0,30.0,360000.0,0,0,0,1,0,0,0,1
CUST00461,5,1279,152,423000.0,60000.0,180000.0,3.2,5.0,31800.0,0.2,0.0,0.2,0.2,0.0,0.2,1,2,1.0,3,2,0,0.4,0,5,1.0,26,0.0,0,84600.0,0.11727912431587177,9921.813917122752,0,0,0,0,0,0,0,1
CUST00462,3,186,1269,264000.0,48000.0,210000.0,3.0,4.0,28333.333333333332,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,50,0.3333333333333333,0,88000.0,0.48387096774193544,42580.64516129032,0,1,0,0,0,0,0,0
CUST00463,5,635,122,54550.0,15000.0,24000.0,2.6,5.0,7630.0,0.0,0.2,0.2,0.2,0.4,0.0,3,4,0.4,2,2,1,0.4,0,5,1.0,36,0.0,0,10910.0,0.23622047244094488,2577.1653543307084,1,0,1,0,0,0,0,0
CUST00464,8,1380,41,552600.0,35000.0,350000.0,3.25,5.0,18275.0,0.125,0.0,0.0,0.125,0.375,0.25,3,6,0.5,6,1,1,0.125,0,8,1.0,23,0.125,1,69075.0,0.17391304347826086,12013.04347826087,0,0,1,0,0,0,0,1
CUST00465,5,1409,14,195400.0,45000.0,60000.0,3.4,5.0,18020.0,0.4,0.0,0.0,0.2,0.0,0.4,3,5,0.6,2,3,0,0.6,1,5,1.0,38,0.0,1,39080.0,0.10645848119233499,4160.397444996452,1,0,0,1,0,0,0,0
CUST00466,4,387,340,48450.0,6125.0,36000.0,3.5,5.0,3787.5,0.0,0.25,0.5,0.0,0.0,0.0,2,4,0.5,2,1,1,0.25,0,4,1.0,32,0.0,1,12112.5,0.31007751937984496,3755.813953488372,1,0,1,0,0,0,1,0
CUST00468,6,1236,187,282000.0,54000.0,75000.0,3.6666666666666665,5.0,11666.666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,2,4,0.5,4,1,1,0.16666666666666666,0,6,1.0,57,0.0,0,47000.0,0.14563106796116504,6844.660194174757,0,0,0,0,0,0,1,0
CUST00469,4,1382,45,204000.0,60000.0,60000.0,4.25,5.0,11750.0,0.0,0.25,0.25,0.0,0.0,0.0,2,3,0.75,2,2,0,0.5,0,4,1.0,27,0.0,0,51000.0,0.08683068017366136,4428.364688856729,1,0,0,1,1,0,0,1
CUST00470,5,1413,30,75200.0,9000.0,45000.0,3.0,4.0,4820.0,0.2,0.2,0.0,0.2,0.2,0.0,2,3,0.8,2,1,2,0.2,0,5,1.0,20,0.0,0,15040.0,0.10615711252653927,1596.6029723991508,0,0,0,1,0,0,0,1
CUST00471,6,1213,151,474000.0,54000.0,180000.0,3.1666666666666665,5.0,27000.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,2,4,0.8333333333333334,3,2,1,0.3333333333333333,0,6,1.0,42,0.0,0,79000.0,0.14839241549876342,11723.00082440231,0,1,0,0,0,0,0,0
CUST00472,4,237,1148,504000.0,127500.0,225000.0,2.75,5.0,43000.0,0.0,0.25,0.25,0.0,0.0,0.25,2,3,0.75,2,1,1,0.25,0,4,1.0,24,0.5,0,126000.0,0.5063291139240506,63797.46835443038,0,1,0,0,0,0,0,1
CUST00473,3,802,539,76100.0,6000.0,70000.0,1.3333333333333333,2.0,24366.666666666668,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,2,1,0,0.3333333333333333,0,3,1.0,34,0.0,0,25366.666666666668,0.11221945137157106,2846.633416458853,0,0,1,0,0,0,0,0
CUST00474,5,334,1058,216100.0,12000.0,135000.0,2.6,4.0,15010.0,0.4,0.0,0.0,0.2,0.2,0.0,2,5,0.8,4,1,0,0.2,0,5,1.0,22,0.0,0,43220.0,0.44910179640718567,19410.179640718565,1,0,0,1,0,0,0,1
CUST00475,5,1034,105,325800.0,400.0,280000.0,2.8,4.0,23050.0,0.4,0.0,0.0,0.2,0.2,0.2,2,4,0.6,4,0,1,0.0,0,5,1.0,47,0.2,0,65160.0,0.1450676982591876,9452.611218568665,1,0,1,0,0,1,1,0
