customer_id,orders,tenure_days,recency_days,monetary_sum,monetary_median,monetary_max,avg_quantity,max_quantity,avg_price,dow_1_rate,dow_2_rate,dow_3_rate,dow_4_rate,dow_5_rate,dow_6_rate,unique_categories,unique_products,top_category_share,sent_pos,sent_neg,sent_neu,neg_rate,recent_neg_flag,feedback_count,feedback_rate,age_latest,high_ticket_rate,churn,aov,orders_per_30d,monetary_per_30d,gender_Male,region_North,region_South,region_West,top_category_Furniture,top_category_Office Supplies,last_sentiment_Neutral,last_sentiment_Positive,cluster,segment_name
CUST00335,5,1005,385,111300.0,9000.0,70000.0,2.8,4.0,16220.0,0.0,0.2,0.2,0.2,0.0,0.4,3,4,0.4,2,2,1,0.499999999875,0,5,1.0,50,0.0,0,22260.0,0.1492537313432835,3322.3880597014927,0,0,1,0,0,0,0,0,3,VIP Loyal
CUST00336,4,219,60,93400.0,9000.0,75000.0,3.0,5.0,7525.0,0.0,0.5,0.0,0.0,0.0,0.0,3,4,0.5,3,1,0,0.2499999999375,0,4,1.0,31,0.0,1,23350.0,0.547945205479452,12794.520547945203,1,0,1,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00337,2,1424,8,575000.0,287500.0,350000.0,5.0,5.0,57500.0,0.0,0.5,0.0,0.0,0.5,0.0,1,2,1.0,1,1,0,0.49999999975,1,2,1.0,43,1.0,0,287500.0,0.0421348314606741,12113.76404494382,1,1,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00338,6,1293,53,509400.0,42000.0,350000.0,3.6666666666666665,5.0,19191.666666666668,0.0,0.5,0.0,0.3333333333333333,0.1666666666666666,0.0,3,6,0.5,5,1,0,0.16666666663888888,1,6,1.0,37,0.1666666666666666,1,84900.0,0.1392111368909512,11819.025522041762,0,1,0,0,0,0,0,0,3,VIP Loyal
CUST00339,4,1214,67,148050.0,44000.0,60000.0,3.75,5.0,8012.5,0.0,0.25,0.0,0.0,0.25,0.5,3,4,0.5,4,0,0,0.0,0,4,1.0,19,0.0,0,37012.5,0.0988467874794069,3658.566721581548,0,0,0,0,1,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00340,2,380,967,315000.0,157500.0,225000.0,3.5,5.0,45000.0,0.0,0.0,0.5,0.0,0.5,0.0,1,1,1.0,1,0,1,0.0,0,2,1.0,38,0.5,0,157500.0,0.1578947368421052,24868.42105263158,0,1,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00342,5,1216,50,374100.0,12000.0,225000.0,3.2,5.0,17020.0,0.0,0.2,0.0,0.0,0.6,0.0,3,5,0.6,5,0,0,0.0,0,5,1.0,18,0.2,1,74820.0,0.1233552631578947,9229.440789473683,0,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00343,6,1352,10,158000.0,19500.0,75000.0,2.5,5.0,11333.333333333334,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,2,4,0.6666666666666666,3,2,1,0.39999999992,0,6,1.0,45,0.0,0,26333.333333333332,0.1331360946745562,3505.9171597633135,0,0,0,1,1,0,1,0,3,VIP Loyal
CUST00344,2,210,392,36000.0,18000.0,24000.0,2.0,3.0,10000.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,0.5,1,1,0,0.49999999975,0,2,1.0,53,0.0,0,18000.0,0.2857142857142857,5142.857142857143,1,0,1,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00345,4,1168,164,333100.0,61500.0,210000.0,3.0,4.0,26762.5,0.0,0.0,0.5,0.25,0.25,0.0,3,4,0.5,2,2,0,0.499999999875,0,4,1.0,23,0.25,0,83275.0,0.1027397260273972,8555.650684931508,0,0,1,0,0,0,0,0,3,VIP Loyal
CUST00346,3,457,361,115000.0,30000.0,60000.0,2.6666666666666665,5.0,17333.333333333332,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1,3,1.0,2,0,1,0.0,0,3,1.0,61,0.0,0,38333.333333333336,0.1969365426695842,7549.234135667397,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00347,3,887,115,24550.0,400.0,24000.0,3.3333333333333335,4.0,2716.6666666666665,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,3,0.6666666666666666,3,0,0,0.0,0,3,1.0,59,0.0,0,8183.333333333333,0.1014656144306651,830.3269447576099,1,0,1,0,0,1,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00348,5,1190,205,127250.0,9000.0,60000.0,3.0,5.0,10210.0,0.2,0.0,0.0,0.4,0.0,0.0,3,5,0.6,2,3,0,0.59999999988,0,5,1.0,31,0.0,0,25450.0,0.1260504201680672,3207.9831932773113,0,1,0,0,0,0,0,0,3,VIP Loyal
CUST00349,1,0,528,15000.0,15000.0,15000.0,5.0,5.0,3000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0,1,0,0.9999999989999999,0,1,1.0,20,0.0,0,15000.0,30.0,450000.0,0,0,0,1,0,0,0,0,4,One-Timer / Lapsed Episodic
CUST00350,6,593,236,237500.0,40500.0,100000.0,3.1666666666666665,5.0,13350.0,0.5,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,2,5,0.8333333333333334,2,3,1,0.59999999988,0,6,1.0,52,0.0,0,39583.333333333336,0.3035413153456998,12015.177065767286,1,0,0,0,0,0,0,0,3,VIP Loyal
CUST00351,5,1279,132,246000.0,36000.0,140000.0,3.2,5.0,21600.0,0.2,0.4,0.0,0.0,0.0,0.0,2,5,0.8,2,3,0,0.59999999988,0,5,1.0,32,0.0,0,49200.0,0.1172791243158717,5770.132916340892,0,0,0,0,0,0,0,1,3,VIP Loyal
CUST00352,6,1150,183,145250.0,24500.0,45000.0,2.8333333333333335,5.0,11008.333333333334,0.3333333333333333,0.0,0.5,0.0,0.1666666666666666,0.0,3,5,0.6666666666666666,4,2,0,0.33333333327777775,0,6,1.0,42,0.0,0,24208.333333333332,0.1565217391304347,3789.130434782609,0,1,0,0,0,0,0,0,3,VIP Loyal
CUST00353,4,439,436,144200.0,42000.0,60000.0,3.75,5.0,9762.5,0.0,0.0,0.0,0.25,0.0,0.25,3,3,0.5,0,2,2,0.9999999995,0,4,1.0,36,0.0,1,36050.0,0.2733485193621868,9854.214123006834,0,0,0,0,1,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00354,2,654,733,12300.0,6150.0,12000.0,3.5,4.0,1550.0,0.5,0.0,0.0,0.0,0.5,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,31,0.0,0,6150.0,0.091743119266055,564.2201834862385,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00355,2,569,5,315000.0,157500.0,225000.0,3.5,5.0,45000.0,0.5,0.0,0.0,0.0,0.0,0.5,1,1,1.0,0,1,1,0.9999999989999999,0,2,1.0,57,0.5,0,157500.0,0.1054481546572935,16608.084358523727,1,0,0,1,0,0,1,0,2,Discontent Dormant (High Negative Feedback)
CUST00356,4,941,468,409000.0,63000.0,280000.0,2.5,4.0,32500.0,0.0,0.0,0.25,0.5,0.0,0.0,1,4,1.0,3,1,0,0.2499999999375,0,4,1.0,44,0.25,1,102250.0,0.1275239107332625,13039.31987247609,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00357,7,1215,208,486000.0,40000.0,280000.0,3.0,5.0,21000.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,2,5,0.5714285714285714,4,2,1,0.33333333327777775,0,7,1.0,30,0.1428571428571428,1,69428.57142857143,0.1728395061728395,12000.0,1,0,1,0,1,0,1,0,3,VIP Loyal
CUST00358,7,1262,156,380050.0,40000.0,180000.0,3.142857142857143,5.0,14150.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.0,3,6,0.7142857142857143,3,3,1,0.49999999991666666,0,7,1.0,55,0.0,0,54292.857142857145,0.1664025356576862,9034.469096671948,0,1,0,0,0,0,0,1,3,VIP Loyal
CUST00359,4,654,40,480000.0,70000.0,280000.0,2.75,5.0,55500.0,0.25,0.25,0.0,0.0,0.25,0.0,1,2,1.0,3,1,0,0.2499999999375,0,4,1.0,33,0.25,0,120000.0,0.18348623853211,22018.34862385321,1,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00360,4,674,505,143000.0,30500.0,70000.0,1.25,2.0,33750.0,0.0,0.0,0.25,0.25,0.5,0.0,2,4,0.75,2,2,0,0.499999999875,0,4,1.0,64,0.0,0,35750.0,0.1780415430267062,6364.9851632047485,1,0,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00361,2,178,251,102000.0,51000.0,90000.0,1.5,2.0,28500.0,0.0,0.0,0.0,0.5,0.0,0.0,1,2,1.0,1,0,1,0.0,0,2,1.0,59,0.0,0,51000.0,0.3370786516853932,17191.011235955055,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00362,3,647,76,113000.0,50000.0,60000.0,2.3333333333333335,4.0,14333.333333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,1.0,1,1,1,0.49999999975,1,3,1.0,47,0.0,0,37666.666666666664,0.1391035548686244,5239.567233384853,0,0,1,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00363,4,1410,38,409000.0,60000.0,280000.0,2.75,4.0,35750.0,0.0,0.25,0.25,0.0,0.0,0.0,1,4,1.0,2,2,0,0.499999999875,0,4,1.0,48,0.25,0,102250.0,0.0851063829787234,8702.127659574468,0,0,0,0,0,0,0,1,3,VIP Loyal
CUST00364,4,698,413,385000.0,40500.0,280000.0,3.25,4.0,26250.0,0.25,0.0,0.25,0.0,0.0,0.25,2,4,0.75,3,1,0,0.2499999999375,0,4,1.0,27,0.25,0,96250.0,0.1719197707736389,16547.27793696275,0,0,1,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00365,5,1087,304,586250.0,32000.0,350000.0,4.0,5.0,27010.0,0.2,0.2,0.4,0.2,0.0,0.0,3,5,0.4,2,2,1,0.499999999875,0,5,1.0,25,0.2,1,117250.0,0.1379944802207911,16179.852805887764,0,0,0,0,0,0,0,0,3,VIP Loyal
CUST00366,5,1119,323,306250.0,25000.0,225000.0,3.2,5.0,18010.0,0.0,0.0,0.0,0.4,0.4,0.2,3,5,0.6,3,2,0,0.39999999992,0,5,1.0,42,0.2,0,61250.0,0.1340482573726541,8210.455764075068,1,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00367,5,879,55,37150.0,300.0,36000.0,3.2,4.0,2470.0,0.0,0.0,0.2,0.2,0.2,0.2,2,3,0.8,3,1,1,0.2499999999375,0,5,1.0,63,0.0,1,7430.0,0.1706484641638225,1267.9180887372013,0,0,0,1,0,1,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00368,2,245,594,100150.0,50075.0,100000.0,3.5,4.0,12525.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.5,0,2,0,0.9999999995,0,2,1.0,64,0.0,0,50075.0,0.2448979591836735,12263.26530612245,0,0,0,1,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00369,3,314,109,76000.0,24000.0,40000.0,2.6666666666666665,5.0,10666.666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,3,0.6666666666666666,2,0,1,0.0,0,3,1.0,34,0.0,0,25333.333333333332,0.286624203821656,7261.146496815287,1,0,1,0,1,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00370,5,682,755,155200.0,25000.0,90000.0,2.0,4.0,17220.0,0.4,0.0,0.2,0.2,0.0,0.0,3,4,0.4,1,2,2,0.6666666664444444,0,5,1.0,48,0.0,0,31040.0,0.219941348973607,6826.9794721407625,1,0,0,0,0,0,0,1,2,Discontent Dormant (High Negative Feedback)
CUST00371,3,269,1144,400.0,100.0,200.0,2.0,4.0,83.33333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1,2,1.0,1,2,0,0.6666666664444444,0,3,1.0,53,0.0,0,133.33333333333334,0.3345724907063197,44.60966542750929,1,1,0,0,0,1,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00372,2,763,501,700.0,350.0,500.0,3.5,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,2,0,0,0.0,0,2,1.0,58,0.0,0,350.0,0.0786369593709043,27.52293577981651,0,0,0,1,0,1,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00373,1,0,1051,500.0,500.0,500.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,0,1,0,0.9999999989999999,0,1,1.0,23,0.0,0,500.0,30.0,15000.0,1,1,0,0,0,1,0,0,4,One-Timer / Lapsed Episodic
CUST00374,7,1171,244,375700.0,15000.0,225000.0,3.2857142857142856,5.0,13885.714285714286,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.2857142857142857,3,6,0.4285714285714285,3,3,1,0.49999999991666666,0,7,1.0,42,0.1428571428571428,0,53671.42857142857,0.17933390264731,9625.106746370624,0,0,0,0,0,0,0,0,3,VIP Loyal
CUST00375,1,0,1087,100.0,100.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,57,0.0,0,100.0,30.0,3000.0,0,1,0,0,0,1,0,1,4,One-Timer / Lapsed Episodic
CUST00376,10,1332,66,510500.0,42000.0,210000.0,3.3,5.0,16610.0,0.1,0.1,0.3,0.1,0.1,0.1,3,4,0.6,4,4,2,0.4999999999375,0,10,1.0,44,0.1,0,51050.0,0.2252252252252252,11497.747747747748,0,0,0,1,0,0,0,1,3,VIP Loyal
CUST00377,5,932,254,194200.0,24000.0,135000.0,2.8,4.0,13610.0,0.2,0.2,0.2,0.4,0.0,0.0,3,5,0.6,4,1,0,0.19999999996,0,5,1.0,40,0.0,0,38840.0,0.1609442060085837,6251.07296137339,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00378,4,663,549,197050.0,36000.0,125000.0,3.75,5.0,10012.5,0.0,0.0,0.25,0.25,0.25,0.0,2,4,0.75,2,1,1,0.3333333332222222,0,4,1.0,33,0.0,0,49262.5,0.1809954751131221,8916.28959276018,0,1,0,0,0,0,1,0,2,Discontent Dormant (High Negative Feedback)
CUST00379,6,1175,144,985200.0,217500.0,280000.0,3.6666666666666665,5.0,45841.666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2,3,0.8333333333333334,4,2,0,0.33333333327777775,0,6,1.0,33,0.6666666666666666,0,164200.0,0.1531914893617021,25154.04255319149,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00380,5,827,252,235100.0,15000.0,180000.0,2.2,4.0,15220.0,0.4,0.0,0.0,0.0,0.2,0.2,3,4,0.4,4,1,0,0.19999999996,0,5,1.0,45,0.0,0,47020.0,0.181378476420798,8528.415961305926,1,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00381,1,0,719,15000.0,15000.0,15000.0,5.0,5.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,35,0.0,0,15000.0,30.0,450000.0,0,1,0,0,0,0,0,1,4,One-Timer / Lapsed Episodic
CUST00382,3,1129,264,90250.0,200.0,90000.0,1.6666666666666667,2.0,15050.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,2,3,0.6666666666666666,3,0,0,0.0,0,3,1.0,49,0.0,0,30083.333333333332,0.0797165633303808,2398.1399468556247,1,0,1,0,0,1,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00383,6,1398,40,462450.0,26000.0,350000.0,3.5,5.0,17025.0,0.5,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,3,5,0.5,5,1,0,0.16666666663888888,1,6,1.0,44,0.1666666666666666,0,77075.0,0.1287553648068669,9923.81974248927,0,0,1,0,1,0,0,0,3,VIP Loyal
CUST00384,6,854,176,413400.0,30000.0,210000.0,2.8333333333333335,4.0,23850.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.5,0.0,3,5,0.5,4,1,1,0.19999999996,0,6,1.0,57,0.1666666666666666,0,68900.0,0.2107728337236534,14522.24824355972,1,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00385,2,932,151,82000.0,41000.0,50000.0,3.0,4.0,16500.0,0.5,0.5,0.0,0.0,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,36,0.0,1,41000.0,0.0643776824034334,2639.4849785407728,1,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00387,6,397,122,166250.0,19500.0,90000.0,2.6666666666666665,5.0,16175.0,0.1666666666666666,0.0,0.3333333333333333,0.0,0.5,0.0,2,5,0.8333333333333334,4,2,0,0.33333333327777775,0,6,1.0,18,0.0,0,27708.333333333332,0.4534005037783375,12562.972292191436,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00388,4,1129,292,530000.0,117000.0,280000.0,2.75,4.0,40000.0,0.25,0.0,0.0,0.25,0.0,0.25,2,3,0.5,4,0,0,0.0,0,4,1.0,64,0.5,0,132500.0,0.1062887511071744,14083.25952170062,0,0,0,1,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00389,4,1028,386,114250.0,12075.0,90000.0,2.25,3.0,13287.5,0.25,0.0,0.0,0.0,0.25,0.5,3,4,0.5,2,0,2,0.0,0,4,1.0,47,0.0,0,28562.5,0.1167315175097276,3334.1439688715955,1,0,1,0,0,1,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00390,4,1120,64,135500.0,30000.0,75000.0,3.25,5.0,12275.0,0.0,0.0,0.0,0.0,0.5,0.25,3,3,0.5,1,2,1,0.6666666664444444,0,4,1.0,25,0.0,0,33875.0,0.1071428571428571,3629.464285714286,1,1,0,0,1,0,0,1,2,Discontent Dormant (High Negative Feedback)
CUST00391,2,300,691,176000.0,88000.0,140000.0,2.5,3.0,41000.0,0.5,0.5,0.0,0.0,0.0,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,60,0.0,1,88000.0,0.2,17600.0,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00392,4,708,354,427000.0,92500.0,210000.0,4.25,5.0,28750.0,0.75,0.25,0.0,0.0,0.0,0.0,2,4,0.5,3,1,0,0.2499999999375,0,4,1.0,48,0.25,0,106750.0,0.1694915254237288,18093.22033898305,1,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00393,7,695,515,268500.0,24000.0,140000.0,2.2857142857142856,3.0,18600.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.1428571428571428,0.2857142857142857,3,6,0.5714285714285714,4,3,0,0.4285714285102041,0,7,1.0,54,0.0,0,38357.142857142855,0.302158273381295,11589.928057553956,1,0,0,0,0,0,0,0,3,VIP Loyal
CUST00394,3,249,7,72000.0,24000.0,45000.0,1.3333333333333333,2.0,20000.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1,3,1.0,3,0,0,0.0,0,3,1.0,58,0.0,1,24000.0,0.36144578313253,8674.698795180722,0,1,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00395,2,32,1059,33000.0,16500.0,30000.0,1.5,2.0,9000.0,0.0,0.0,0.0,0.5,0.0,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,38,0.0,0,16500.0,1.875,30937.5,0,0,1,0,0,0,0,1,4,One-Timer / Lapsed Episodic
CUST00396,5,792,488,437000.0,24000.0,210000.0,3.2,5.0,26800.0,0.2,0.2,0.0,0.2,0.2,0.0,2,4,0.6,4,1,0,0.19999999996,0,5,1.0,45,0.2,1,87400.0,0.1893939393939394,16553.030303030304,0,0,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00397,4,1287,134,90350.0,7600.0,75000.0,3.75,5.0,7025.0,0.0,0.0,0.25,0.25,0.25,0.25,2,3,0.5,2,2,0,0.499999999875,0,4,1.0,24,0.0,0,22587.5,0.0932400932400932,2106.060606060606,0,1,0,0,0,0,0,1,3,VIP Loyal
CUST00398,3,758,105,183000.0,36000.0,135000.0,2.3333333333333335,3.0,23000.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,2,3,0.6666666666666666,1,2,0,0.6666666664444444,0,3,1.0,21,0.0,0,61000.0,0.1187335092348285,7242.744063324539,1,0,0,0,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00399,5,1040,18,131500.0,25000.0,70000.0,3.0,5.0,21420.0,0.0,0.4,0.0,0.0,0.4,0.0,3,4,0.4,2,3,0,0.59999999988,1,5,1.0,38,0.0,0,26300.0,0.1442307692307692,3793.269230769231,1,0,1,0,0,0,0,0,3,VIP Loyal
CUST00400,4,731,193,141250.0,8100.0,125000.0,2.5,5.0,8287.5,0.0,0.5,0.0,0.25,0.0,0.25,3,4,0.5,1,3,0,0.7499999998125,0,4,1.0,41,0.0,0,35312.5,0.1641586867305061,5796.853625170998,0,0,0,0,0,1,0,1,2,Discontent Dormant (High Negative Feedback)
CUST00401,3,1191,210,398400.0,48000.0,350000.0,4.333333333333333,5.0,27366.666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,3,0.3333333333333333,2,1,0,0.3333333332222222,0,3,1.0,30,0.3333333333333333,1,132800.0,0.0755667506297229,10035.264483627205,0,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00402,4,815,599,555000.0,86500.0,350000.0,4.5,5.0,28750.0,0.25,0.5,0.0,0.0,0.0,0.25,2,4,0.75,2,2,0,0.499999999875,0,4,1.0,37,0.25,1,138750.0,0.1472392638036809,20429.447852760735,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00403,5,826,238,696000.0,135000.0,350000.0,3.0,5.0,37600.0,0.4,0.0,0.0,0.0,0.0,0.6,1,4,1.0,5,0,0,0.0,0,5,1.0,61,0.2,1,139200.0,0.1815980629539951,25278.450363196123,0,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00404,4,639,374,200400.0,30000.0,140000.0,3.5,4.0,21275.0,0.5,0.0,0.25,0.25,0.0,0.0,3,4,0.5,4,0,0,0.0,0,4,1.0,39,0.0,0,50100.0,0.1877934272300469,9408.450704225352,0,0,0,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00405,7,1264,135,327850.0,36000.0,180000.0,3.4285714285714284,5.0,13464.285714285714,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,3,6,0.4285714285714285,4,3,0,0.4285714285102041,0,7,1.0,48,0.0,0,46835.71428571428,0.1661392405063291,7781.25,0,0,1,0,0,0,0,1,3,VIP Loyal
CUST00406,1,0,1273,60000.0,60000.0,60000.0,4.0,4.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0,1,0,0.9999999989999999,0,1,1.0,39,0.0,0,60000.0,30.0,1800000.0,1,0,1,0,0,0,0,0,4,One-Timer / Lapsed Episodic
CUST00407,2,164,842,398000.0,199000.0,350000.0,4.5,5.0,41000.0,0.5,0.0,0.0,0.5,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,37,0.5,0,199000.0,0.3658536585365853,72804.87804878049,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00408,3,1000,392,400000.0,75000.0,280000.0,3.3333333333333335,4.0,36666.666666666664,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1,3,1.0,2,1,0,0.3333333332222222,0,3,1.0,20,0.3333333333333333,0,133333.33333333334,0.09,12000.0,0,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00409,6,1179,66,442050.0,72500.0,210000.0,2.3333333333333335,5.0,32008.333333333332,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2,5,0.8333333333333334,4,2,0,0.33333333327777775,1,6,1.0,40,0.1666666666666666,1,73675.0,0.1526717557251908,11248.091603053435,0,0,0,1,0,0,0,0,3,VIP Loyal
CUST00410,2,154,583,165000.0,82500.0,125000.0,5.0,5.0,16500.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,0.5,2,0,0,0.0,0,2,1.0,49,0.0,0,82500.0,0.3896103896103896,32142.85714285714,1,0,0,1,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00411,5,1145,132,338100.0,90000.0,140000.0,2.0,4.0,29620.0,0.2,0.0,0.4,0.0,0.0,0.0,3,5,0.6,2,2,1,0.499999999875,0,5,1.0,20,0.0,0,67620.0,0.131004366812227,8858.515283842795,0,0,1,0,0,0,1,0,3,VIP Loyal
CUST00412,2,488,407,78000.0,39000.0,75000.0,2.0,3.0,14000.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2,1.0,2,0,0,0.0,0,2,1.0,60,0.0,0,39000.0,0.1229508196721311,4795.081967213115,1,0,1,0,0,0,0,1,1,Dormant Regulars (Disengaged/Neutral)
CUST00413,1,0,888,45000.0,45000.0,45000.0,3.0,3.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,38,0.0,1,45000.0,30.0,1350000.0,1,1,0,0,0,0,0,1,4,One-Timer / Lapsed Episodic
CUST00414,9,835,591,910000.0,70000.0,280000.0,2.6666666666666665,5.0,38666.666666666664,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,2,6,0.8888888888888888,4,2,3,0.33333333327777775,0,9,1.0,35,0.2222222222222222,0,101111.11111111112,0.3233532934131736,32694.610778443115,1,1,0,0,0,0,0,1,0,Cooling Regulars (At-Risk)
CUST00415,4,1220,52,84000.0,10500.0,60000.0,2.5,5.0,7500.0,0.25,0.0,0.5,0.0,0.25,0.0,2,2,0.5,3,0,1,0.0,0,4,1.0,55,0.0,0,21000.0,0.0983606557377049,2065.5737704918033,1,0,0,1,0,0,1,0,0,Cooling Regulars (At-Risk)
CUST00416,3,95,1331,350800.0,500.0,350000.0,4.333333333333333,5.0,23400.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,2,2,0.6666666666666666,0,2,1,0.9999999995,0,3,1.0,44,0.3333333333333333,0,116933.33333333331,0.9473684210526316,110778.94736842104,1,0,0,1,0,1,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00417,4,511,631,85500.0,12700.0,60000.0,3.0,5.0,9287.5,0.0,0.25,0.0,0.0,0.75,0.0,2,4,0.5,0,3,1,0.9999999996666666,0,4,1.0,32,0.0,0,21375.0,0.2348336594911937,5019.569471624266,0,0,0,1,0,0,0,0,2,Discontent Dormant (High Negative Feedback)
CUST00418,1,0,314,3000.0,3000.0,3000.0,1.0,1.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1,0,0,0.0,0,1,1.0,34,0.0,0,3000.0,30.0,90000.0,0,1,0,0,0,0,0,1,4,One-Timer / Lapsed Episodic
CUST00419,8,1153,282,419000.0,46500.0,140000.0,3.0,5.0,18875.0,0.125,0.0,0.125,0.25,0.125,0.25,2,6,0.75,6,0,2,0.0,0,8,1.0,24,0.0,0,52375.0,0.2081526452732003,10901.99479618387,1,0,1,0,0,0,0,1,0,Cooling Regulars (At-Risk)
